0,,1,,2,,3,,4,
454.4639862,-241.8775223,428.8522601,-179.0627698,333.7407112,-298.6906137,458.3740807,-293.2745525,309.3770948,-366.592755
454.0295964,-240.3255955,428.0153811,-177.7943601,335.2311325,-299.1348465,457.8901236,-291.7824713,310.4056176,-367.8071971
453.5582034,-238.784502,427.1500776,-176.5451498,336.6996644,-299.6467725,457.4848568,-290.267125,311.227046,-369.1703611
453.0254922,-237.2634696,426.2647803,-175.3100244,338.1482984,-300.2125854,457.1823406,-288.7279746,311.9003352,-370.6125425
452.3692517,-235.7914746,425.3782222,-174.0758134,339.5668378,-300.8501345,457.0037177,-287.1695861,312.5323069,-372.0732625
451.5038191,-234.4320007,424.5052117,-172.831985,340.9286927,-301.6011222,456.9606333,-285.6015862,313.2390736,-373.499197
450.3661151,-233.2908014,423.6470536,-171.5778572,342.1928971,-302.5068173,457.0501827,-284.0355438,314.1042288,-374.8349493
448.9669001,-232.4916089,422.7873729,-170.3247613,343.3159278,-303.5825894,457.25534,-282.4804086,315.1574635,-376.0280555
447.3999922,-232.1154369,421.8921349,-169.0967996,344.2722079,-304.8090235,457.5527447,-280.9402511,316.380958,-377.045883
445.7886844,-232.1465262,420.9141323,-167.9336693,345.0693258,-306.1444404,457.9250202,-279.4164591,317.7325127,-377.8862815
444.2106307,-232.4742755,419.8047439,-166.8951313,345.7427802,-307.5462874,458.3714194,-277.9127059,319.168121,-378.5733055
442.6700858,-232.94762,418.5342717,-166.0614231,346.3314661,-308.9857692,458.9108545,-276.4397648,320.6539511,-379.1436239
441.1340723,-233.4351222,417.1140475,-165.5210531,346.8514422,-310.4514826,459.5749728,-275.0186902,322.1683635,-379.6330033
439.5793338,-233.8592447,415.6049191,-165.3435246,347.286044,-311.9447315,460.3942881,-273.6810871,323.6992795,-380.0680042
438.0045944,-234.2018895,414.0993206,-165.5490222,347.5989003,-313.4680957,461.384489,-272.4645568,325.240854,-380.4635738
436.418285,-234.4861698,412.6814926,-166.0958392,347.7639552,-315.014457,462.5397524,-271.4035092,326.7907011,-380.8253729
434.8279509,-234.7469212,411.3896386,-166.8961837,347.7961397,-316.5693472,463.8351958,-270.5190293,328.3477178,-381.1549514
433.2376701,-235.0080092,410.2056715,-167.8488979,347.7611492,-318.1242217,465.235469,-269.8121059,329.910684,-381.4550569
431.6485775,-235.2762443,409.0775933,-168.8670975,347.7528145,-319.6793704,466.7045775,-269.2623265,331.4779075,-381.7320762
430.0600887,-235.5480267,407.9546996,-169.8909743,347.8476529,-321.2315844,468.2130958,-268.8322945,333.0477165,-381.9940433
428.4713202,-235.81817,406.8107749,-170.89132,348.0621269,-322.771939,469.7410002,-268.4772661,334.6192393,-382.2455261
426.881733,-236.0834542,405.6464876,-171.8679126,348.3404912,-324.3021215,471.2767996,-268.1581607,336.1929389,-382.4830168
425.2908638,-236.3409409,404.4786244,-172.8402147,348.5839635,-325.8381065,472.8155827,-267.85376,337.7703879,-382.694169
423.6980267,-236.5859556,403.3267008,-173.8313326,348.7071426,-327.3882859,474.3576644,-267.5664982,339.3530917,-382.8614169
422.1026112,-236.8135706,402.2023078,-174.8535846,348.6941918,-328.9434563,475.9064179,-267.3177548,340.9410734,-382.9674121
420.5046645,-237.0226857,401.1040028,-175.903828,348.6223977,-330.4971731,477.4640551,-267.1327645,342.5322825,-382.9987054
418.9050287,-237.2184687,400.020708,-176.9695406,348.6345566,-332.0523121,479.0285974,-267.0201643,344.1229254,-382.9459398
417.3048839,-237.4100386,398.9430731,-178.0409707,348.8732789,-333.5888805,480.5958625,-266.9547961,345.7079149,-382.801946
415.7050919,-237.604529,397.8765216,-179.1234591,349.412081,-335.0476037,482.1623514,-266.8724165,347.2810477,-382.5607595
414.1056616,-237.8019828,396.8493006,-180.2433651,350.2264042,-336.3725982,483.7191728,-266.6803702,348.8354515,-382.2190804
412.5056756,-237.9948804,395.9137236,-181.440868,351.2236473,-337.5661394,485.2363154,-266.2820255,350.3647641,-381.7784802
410.9038964,-238.1722604,395.1405326,-182.7490529,352.2992568,-338.6894224,486.6522893,-265.6072492,351.8642288,-381.2450551
409.2995606,-238.3247994,394.6035855,-184.1705832,353.3747626,-339.8127178,487.8840694,-264.6361502,353.3301035,-380.6252552
407.6926132,-238.4468032,394.3548997,-185.6696511,354.4116522,-340.9718132,488.8540941,-263.4034907,354.7571497,-379.920644
406.0833945,-238.5338802,394.4003804,-187.1885596,355.4101829,-342.1641343,489.5160859,-261.9814293,356.1363705,-379.1264981
404.4724376,-238.5784755,394.6908741,-188.6801881,356.3924365,-343.369875,489.864114,-260.4519119,357.4559769,-378.2368195
402.8609079,-238.5663183,395.1330531,-190.134136,357.3774453,-344.5733659,489.9239111,-258.8844368,358.7067123,-377.2526656
401.2519464,-238.47448,395.6098598,-191.5770836,358.3659062,-345.774037,489.7370318,-257.3269988,359.8886159,-376.1868117
399.6535072,-238.2689905,395.9976326,-193.0464126,359.341715,-346.985005,489.3485481,-255.8072605,361.0128479,-375.0602882
398.0844906,-237.9008931,396.1785037,-194.5552108,360.2835415,-348.2225759,488.8017055,-254.3370611,362.0945931,-373.8929141
396.5868296,-237.3056227,396.0551329,-196.0697687,361.1766903,-349.4957279,488.1368814,-252.9163084,363.1411965,-372.6939293
395.2422714,-236.4171815,395.5702436,-197.5098797,362.0189736,-350.8030953,487.3911214,-251.5363188,364.1446579,-371.458611
394.1801806,-235.2052555,394.7236808,-198.7717619,362.8185709,-352.136998,486.5966968,-250.1837617,365.0839758,-370.1738608
393.5520501,-233.7213698,393.5741703,-199.7656011,363.5863982,-353.4894359,485.7793171,-248.8449545,365.9358876,-368.8295699
393.4654087,-232.1123731,392.2177157,-200.450654,364.3281379,-354.856356,484.957279,-247.5090034,366.6878292,-367.4268967
393.9158636,-230.5651967,390.7508013,-200.8476177,365.0399112,-356.2391181,484.1421397,-246.1688318,367.3448895,-365.9773373
394.7779974,-229.2035132,389.2410113,-201.0206443,365.7087509,-357.643148,483.3402627,-244.820683,367.9252611,-364.4954073
395.8661112,-228.0143585,387.7215301,-201.0426854,366.3172154,-359.0743714,482.5537229,-243.4635295,368.4468443,-362.9917824
397.0002305,-226.869265,386.2037811,-200.9671004,366.8506636,-360.5352112,481.7795434,-242.0992863,368.9142434,-361.4704399
398.0194268,-225.6210201,384.691355,-200.8193515,367.304513,-362.0227111,481.0082214,-240.7334227,369.3141329,-359.9299758
398.770214,-224.1951259,383.186512,-200.6079575,367.6874925,-363.530021,480.2246131,-239.3745729,369.6205636,-358.3682429
399.1194357,-222.6219504,381.6899064,-200.3444566,368.0177909,-365.0497441,479.4141131,-238.0315992,369.8064348,-356.7876307
398.9871969,-221.0159148,380.1970582,-200.0603112,368.3132058,-366.5766286,478.5732993,-236.7073893,369.8553323,-355.1968766
398.3718517,-219.526538,378.6975732,-199.8134813,368.5810556,-368.1085907,477.7191686,-235.3917018,369.7683793,-353.6077381
397.3481479,-218.2819175,377.1834713,-199.6837835,368.8143945,-369.6461873,476.8895431,-234.0604328,369.5631124,-352.0295071
396.0354637,-217.3469849,375.6657,-199.7583194,368.9970065,-371.1906237,476.1298368,-232.6881315,369.2651246,-350.4661293
394.552931,-216.7149877,374.1869289,-200.1079889,369.1139124,-372.7414157,475.4651087,-231.2674019,368.8965352,-348.9178788
392.9877733,-216.3308572,372.8148676,-200.7609972,369.1608299,-374.2959051,474.865531,-229.8178136,368.4668275,-347.3854654
391.3894096,-216.1248509,371.6112114,-201.6885357,369.1472497,-375.8510477,474.2305692,-228.3832933,367.971196,-345.8730916
389.7803352,-216.0350872,370.5932785,-202.8169098,369.0925879,-377.4052881,473.4208509,-227.0399005,367.3992056,-344.3879315
388.1688963,-216.0141728,369.7192329,-204.0601076,369.0195315,-378.958771,472.3348068,-225.9084156,366.7518833,-342.9340279
386.5573859,-216.0282776,368.9123408,-205.3478193,368.9496344,-380.5123993,470.9769984,-225.1235136,366.0602405,-341.5006201
384.9460777,-216.0573648,368.1048087,-206.6350967,368.9033964,-382.0669133,469.4523803,-224.7550151,365.3974747,-340.0535529
383.3350077,-216.0976839,367.2663601,-207.9024895,368.9034291,-383.6221172,467.8836128,-224.7542288,364.8809184,-338.5481234
381.7246916,-216.1613474,366.4021856,-209.1524879,368.9776648,-385.1755505,466.331392,-224.981308,364.6582183,-336.9723361
380.1166997,-216.268615,365.5316325,-210.3980363,369.1603666,-386.7199885,464.7921474,-225.2831355,364.8660544,-335.3946457
378.5137522,-216.4350445,364.6668456,-211.6476018,369.4902913,-388.2397958,463.2476338,-225.5567743,365.5659502,-333.9655588
376.9181403,-216.6612965,363.8038615,-212.8984172,370.0059314,-389.7070235,461.6935258,-225.7696552,366.7006213,-332.849824
375.3295264,-216.9323753,362.9287402,-214.140761,370.7374885,-391.0793988,460.1343183,-225.9411508,368.1201977,-332.1302649
373.7449478,-217.2261005,362.0309705,-215.3668399,371.6962626,-392.3038477,458.5744403,-226.1062985,369.668297,-331.7602274
372.1611758,-217.5241372,361.1119615,-216.5770882,372.8658397,-393.328828,457.0163721,-226.2877774,371.2519886,-331.6016189
370.5767146,-217.8184941,360.1830143,-217.7797223,374.2026214,-394.1235455,455.4607822,-226.4894159,372.840746,-331.5088142
368.99205,-218.111756,359.2568257,-218.9844786,375.6494676,-394.6939208,453.9070914,-226.7051879,374.4280457,-331.3932625
367.4093947,-218.4156829,358.3398607,-220.1962722,9999999,9999999,452.3545644,-226.9291797,376.0120425,-331.2384901
365.8338391,-218.7545531,357.4301791,-221.4135442,9999999,9999999,450.8026934,-227.1576728,377.5949554,-331.0732665
364.2778011,-219.1741595,356.5206652,-222.6309402,9999999,9999999,449.2506923,-227.3852878,379.1799355,-330.9293102
362.7716456,-219.7476515,355.6041315,-223.8430594,9999999,9999999,447.6972204,-227.6026308,380.7670795,-330.8112419
361.3814336,-220.5628212,354.6766787,-225.0468449,9999999,9999999,446.141057,-227.7997621,9999999,9999999
360.2217766,-221.6817364,353.7383084,-226.2421399,9999999,9999999,444.582045,-227.9729471,9999999,9999999
359.4366158,-223.0888552,352.7919423,-227.4311145,9999999,9999999,443.0211818,-228.1285915,9999999,9999999
359.1365586,-224.6720263,351.8420435,-228.6172685,9999999,9999999,441.4599652,-228.2806319,9999999,9999999
359.3307694,-226.2717773,350.8930441,-229.8041419,9999999,9999999,439.8997978,-228.4430677,9999999,9999999
359.9141214,-227.7742236,349.9474167,-230.9937035,9999999,9999999,438.3415366,-228.6228839,9999999,9999999
360.7216524,-229.1690658,349.0038796,-232.1849247,9999999,9999999,436.7850969,-228.8178492,9999999,9999999
361.5969758,-230.5221745,348.0570093,-233.3734984,9999999,9999999,435.2295693,-229.0199553,9999999,9999999
362.4284632,-231.9026123,347.0992824,-234.5533396,9999999,9999999,433.6739937,-229.2216878,9999999,9999999
363.1572188,-233.3399945,346.1250183,-235.7195614,9999999,9999999,432.1180993,-229.4209532,9999999,9999999
363.7683805,-234.8311987,345.1339842,-236.8715687,9999999,9999999,430.5623936,-229.621685,9999999,9999999
364.2685555,-236.3631963,344.1322234,-238.0142623,9999999,9999999,429.0076956,-229.8300708,9999999,9999999
364.663073,-237.9257329,343.1293011,-239.1559342,9999999,9999999,427.454492,-230.0493217,9999999,9999999
364.9489632,-239.5117315,342.1333631,-240.3037026,9999999,9999999,425.9024864,-230.2769033,9999999,9999999
365.124384,-241.1137165,341.1469089,-241.4596345,9999999,9999999,9999999,9999999,9999999,9999999
365.2011337,-242.7234656,340.1662686,-242.6205027,9999999,9999999,9999999,9999999,9999999,9999999
365.2060983,-244.3350385,339.1855307,-243.7812868,9999999,9999999,9999999,9999999,9999999,9999999
365.1685582,-245.9461726,338.2015491,-244.9393244,9999999,9999999,9999999,9999999,9999999,9999999
365.1025277,-247.5563948,337.2141693,-246.0944633,9999999,9999999,9999999,9999999,9999999,9999999
364.9965677,-249.1644909,336.2181106,-247.2421326,9999999,9999999,9999999,9999999,9999999,9999999
364.81718,-250.766051,335.1896512,-248.3609167,9999999,9999999,9999999,9999999,9999999,9999999
364.522707,-252.3504793,334.0800878,-249.3993726,9999999,9999999,9999999,9999999,9999999,9999999
364.0794864,-253.8998856,332.8324166,-250.2669214,9999999,9999999,9999999,9999999,9999999,9999999
363.4730789,-255.392995,331.4247592,-250.8391462,9999999,9999999,9999999,9999999,9999999,9999999
362.7120107,-256.813524,329.9131463,-250.9931335,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,328.4290618,-250.6673017,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,327.1155967,-249.90327,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,326.0409038,-248.8287754,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,325.1535803,-247.594848,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,324.3127839,-246.3289194,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,323.3667877,-245.1397516,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,322.2245021,-244.1376957,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,320.8830091,-243.4240016,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,319.4083437,-243.0572891,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,317.8889023,-243.0324633,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,316.3914129,-243.2912015,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,314.9442641,-243.7550207,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,313.5491885,-244.3575684,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,312.2017469,-245.0601932,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,310.903232,-245.8495737,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,309.6610015,-246.7248487,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,308.4824256,-247.6841236,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,307.368371,-248.7176384,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,306.3106245,-249.8087181,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,305.2949225,-250.9390409,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,304.3084047,-252.0949192,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,303.3491738,-253.2735474,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,302.4358414,-254.4881183,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,301.6151401,-255.7671293,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,300.9645634,-257.1404742,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,300.5833671,-258.6114542,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,300.5645141,-260.1308414,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,300.9533089,-261.5997508,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,301.7190892,-262.9122351,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,302.7658633,-264.0138934,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,303.9755204,-264.9338635,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,305.246245,-265.7673511,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,306.5000044,-266.6260045,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,307.6721774,-267.5930442,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,308.7074066,-268.7054751,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,309.5637928,-269.9608066,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,310.2150425,-271.3338171,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,310.6464317,-272.7909346,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,310.8485841,-274.297057,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,310.8150019,-275.8163021,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,310.5460659,-277.3119195,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,310.0567485,-278.750591,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,309.3811598,-280.1117879,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,308.5682808,-281.3957521,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,307.6697441,-282.6212898,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,306.7258405,-283.8122189,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,305.755953,-284.9820901,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,304.7582959,-286.1283702,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,303.7219751,-287.2397858,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,302.6473184,-288.3141882,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,301.5635583,-289.3795252,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,300.5381207,-290.5011698,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,299.6803899,-291.7555891,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,299.1323174,-293.1727811,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,299.0257993,-294.6884406,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,299.4155943,-296.1570052,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,300.2412846,-297.4326662,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,301.3606239,-298.4606874,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,302.6257587,-299.302813,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,303.9318273,-300.0795669,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,305.2181698,-300.8885312,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,306.4601367,-301.7642174,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,307.6654086,-302.6897721,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,308.859344,-303.6298611,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,310.0629411,-304.5575487,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,311.2813404,-305.4657255,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,312.507507,-306.3633818,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,313.7318975,-307.2634546,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,314.9492809,-308.1729859,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,316.1596876,-309.0917818,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,317.3651088,-310.017108,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,318.5661054,-310.9481699,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,319.7613906,-311.8865519,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,320.9499948,-312.8333824,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,322.1334352,-313.7866605,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,323.3157672,-314.7413123,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,324.501417,-315.6918393,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,325.6924191,-316.6356519,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,326.8867711,-317.575223,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,328.0784639,-318.5181656,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,329.2588129,-319.4752683,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,330.4186635,-320.4571083,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,331.5512328,-321.4702949,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,332.6550139,-322.5147726,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,333.7353487,-323.5834875,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,334.8030727,-324.664801,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,335.8700236,-325.7468735,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,336.9434314,-326.822541,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,338.0220957,-327.8929414,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,339.0957943,-328.9683258,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,340.1471021,-330.0656089,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,341.153867,-331.2038961,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,342.0912921,-332.3999317,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,342.9338675,-333.6645748,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,343.6582572,-335.0004262,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,344.2479194,-336.4009735,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,344.6983567,-337.8523036,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,345.0196632,-339.3375795,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,345.2330115,-340.8421644,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,345.3610523,-342.3563938,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,345.4164655,-343.8750167,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,345.3945171,-345.3944942,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,345.2733048,-346.9092851,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,345.021197,-348.4078512,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
